"agentName","patientgetAliveTime"
"1448",8700
"1483",0
"1368",10020
"1371",7920
"1349",9720
"1449",13800
"1316",21120
"1382",10980
"1492",0
"1261",23520
"1341",12360
"1383",11580
"1473",13800
"1493",0
"1445",14700
"1465",10200
"1313",18120
"1348",10500
"1380",9240
"1296",23760
"1300",21120
"1432",11220
"1466",17760
"1472",13380
"1491",0
"1304",20760
"1498",0
"1337",11220
"1335",14340
"1267",27660
"1264",25200
"1299",20520
"1331",15360
"1280",19680
"1293",20640
"1414",16500
"1458",12840
"1372",9960
"1409",14220
"1361",6060
"1478",0
"1325",19500
"1440",13800
"1471",13800
"1441",16080
"1495",0
"1390",9180
"1435",13020
"1461",12120
"1365",10380
"1353",10140
"1487",0
"1417",14280
"1463",14760
"1402",16440
"1276",19440
"1434",14280
"1345",10140
"1482",0
"1429",11280
"1413",18360
"1389",12660
"1399",11460
"1410",13980
"1475",14400
"1446",12840
"1253",24060
"1329",20040
"1504",0
"1309",20460
"1350",9240
"1426",17940
"1379",16320
"1454",19080
"1271",21180
"1447",11460
"1484",0
"1286",21000
"1314",18420
"1339",11100
"1342",10740
"1451",14100
"1397",13380
"1436",13440
"1398",10860
"1393",12180
"1310",20940
"1330",18660
"1496",0
"1275",24900
"1305",23460
"1376",12180
"1322",18780
"1366",10800
"1288",21300
"1278",20280
"1333",14760
