"agentName","patientgetAliveTime"
"1409",14280
"1244",37980
"1377",6480
"1532",0
"1570",0
"1515",0
"1458",0
"1548",0
"1520",8160
"1567",0
"1514",0
"1518",0
"1406",33060
"1368",33000
"1331",21120
"1353",32700
"1347",34980
"1507",0
"1299",39180
"1432",0
"1312",11880
"1348",32460
"1379",11460
"1278",40620
"1338",34740
"1453",0
"1467",0
"1556",0
"1255",35760
"1574",0
"1247",39000
"1541",10380
"1436",40860
"1456",0
"1355",33240
"1410",38040
"1376",9900
"1535",9780
"1545",0
"1418",35640
"1534",0
"1414",38520
"1464",0
"1493",0
"1569",0
"1494",10080
"1506",0
"1511",0
"1357",40500
"1498",0
"1360",14400
"1450",0
"1332",16440
"1500",0
"1422",39660
"1339",20040
"1562",0
"1318",36900
"1371",31740
"1243",37200
"1447",10440
"1240",38100
"1276",40980
"1519",8040
"1301",38520
"1429",36540
"1468",0
"1435",16440
"1321",37320
"1552",0
"1489",7920
"1345",33600
"1573",0
"1279",42600
"1362",37740
"1419",12780
"1578",0
"1232",38940
"1488",0
"1512",0
"1378",33720
"1522",0
"1526",0
"1439",17040
"1286",37560
"1430",36420
"1324",15420
"1451",0
"1495",0
"1527",12960
"1273",37920
"1389",32520
"1274",38820
"1350",33780
"1415",35100
"1262",35640
"1394",39360
"1477",0
"1251",34980
"1400",9300
"1539",9600
"1392",11520
"1272",36300
"1533",0
"1405",16560
"1484",0
"1267",39480
"1473",0
"1354",35160
"1388",10560
"1510",0
"1446",0
"1257",34620
"1492",10680
"1428",37260
"1285",38400
"1401",35700
"1566",0
"1525",0
"1540",0
"1550",0
"1237",36660
"1289",38220
"1504",8880
"1327",35880
"1471",0
"1322",17640
"1254",38700
"1303",38880
"1411",36720
"1403",11340
"1307",39360
"1424",37380
"1452",0
"1308",38580
"1448",0
"1553",0
"1445",13800
"1343",33480
"1341",18840
"1325",17820
"1382",32880
"1250",43740
"1328",36900
"1393",8760
"1359",23700
"1466",0
